subject,repetition,context,interference,g,swap,SD,nTrials
31,1,1,0,0.000124195126433718,0.00424047231299418,19.832603127419,29
31,1,1,1,0.741213206773399,0.00186042807809774,12.2871766781181,29
31,5,0,0,0.000230631367441819,0.0055479147081871,11.5429059319573,30
31,5,0,1,0.0749016594899675,0.000584158573960809,16.5697731430331,26
31,5,1,0,0.00429891737189091,0.00446853288559006,17.4154516627573,27
31,5,1,1,0.00309577589924507,0.00527806797453219,13.830004404518,24
32,1,0,0,0.00491342974194328,0.000180930321571696,22.4214773726589,28
32,1,0,1,0.453707460799792,0.424506788652012,51498.5977242942,29
32,1,1,0,0.0963696180065033,0.00236767965748478,21.8047496588007,29
32,5,0,0,0.000685328004085956,0.00546902753988106,9.47117787726487,30
32,5,0,1,0.00503271612996462,0.00269185513793569,21.096686880186,29
32,5,1,0,0.0500055109091068,0.00109090122758834,15.4394276526581,28
32,5,1,1,0.00930308890484972,0.00443347273543638,20.2976926799469,28
33,1,0,0,0.131626201365484,0.000533882327145683,25.1333037777413,30
33,1,0,1,0.828999177965578,0.000999403943131633,24.9751222788096,28
33,1,1,0,0.165904443530572,0.000680007991525106,19.8301247416167,28
33,5,0,0,0.00220929536954262,0.0023368839216476,13.4024176205762,28
33,5,0,1,0.294064143472989,0.00210719673306782,8.3759341256256,27
33,5,1,0,0.00102433961139843,0.00340979150567546,12.032253369186,29
33,5,1,1,0.0630655975404344,0.000758705086903618,20.2742544728929,24
34,1,0,0,0.482988238097956,0.00143719844997599,25.509490041951,30
34,1,0,1,0.974589014311935,0.00113111646350185,36.7012360088506,28
34,1,1,0,0.000843658164234483,0.00526521581334195,47.4976836159315,30
34,5,0,0,0.0472761555555599,7.59946178865122e-06,14.8453996877797,27
34,5,0,1,0.0530911741731016,0.0001632879573263,30.7832653349719,27
34,5,1,0,0.00466129393977004,0.00138793510608143,19.9779723955362,30
34,5,1,1,0.211132446974292,0.00257218751964067,24.8838795606182,26
35,1,0,0,0.00129556297876567,0.00543645277420939,14.566679278848,30
35,1,0,1,0.520892279492314,0.00138224400075148,29.1636825017049,28
35,1,1,0,0.0099418523059544,0.00123024026813276,19.4848934735806,29
35,5,0,0,0.0356846193743405,0.000909684225672581,17.8411191518144,29
35,5,0,1,0.00607859535376748,0.00182801879377467,23.8994394910868,27
35,5,1,0,0.00990051125169604,0.00368702368645974,25.3892323428964,27
35,5,1,1,0.0428285744163275,0.000650580092883657,35.3993771635385,27
36,1,0,0,0.0032611457542666,0.0024490649811437,22.3391707798693,29
36,1,0,1,0.397699224951205,0.000210836091734143,69.5825359926236,30
36,1,1,0,0.00257066297148946,0.0056407440271462,25.160490779949,29
36,1,1,1,0.825062729099654,0.00219564936542884,20.5576616898411,30
36,5,0,0,0.00418952800087202,0.00165364724713255,19.4019922691205,30
36,5,0,1,0.117284865982693,0.00212839020792185,21.6043708310835,27
36,5,1,0,0.0036822258200825,0.00273473663382754,17.9468008394197,29
36,5,1,1,0.108926600618746,0.00150688196840683,17.8241609229844,24
37,1,0,0,0.075711057045709,5.55085789878534e-05,17.9740313663148,30
37,1,0,1,0.654769465404957,0.000309831015028977,15.6655824367074,30
37,1,1,0,0.065039376978565,0.00073867040098111,20.3671830789755,29
37,5,0,0,0.00706848441141776,0.00107872392219746,29.9151731196645,28
37,5,0,1,0.168346925439227,0.000435796143987201,15.5801635065513,26
37,5,1,0,0.00232087539168844,0.00260468110004291,19.1335666209516,29
